longitude	latitude	speed
-122.665443	45.524262	0
-122.665443	45.524262	24.96
-122.665693	45.523243	0
-122.665693	45.523243	0
-122.665728	45.52218	0
-122.665728	45.52218	24.88421052631579
-122.665855	45.521143	24.74736842105263
-122.665855	45.521143	0
-122.666143	45.520147	24.44
-122.666143	45.520147	0
-122.6665	45.519188	0
-122.6665	45.519188	23.5
-122.666883	45.518162	0
-122.666883	45.518162	25.105263157894736
-122.667227	45.51704	0
-122.667227	45.51704	0
-122.667517	45.5159	23.4
-122.667517	45.5159	25
-122.667788	45.514768	0
-122.667788	45.514768	25
-122.668008	45.513652	24.6
-122.668008	45.513652	0
-122.667925	45.512537	24.6
-122.667925	45.512537	25.28
-122.667315	45.511487	24.147368421052633
-122.667315	45.511487	25.2
-122.666635	45.510445	25.2
-122.666635	45.510445	0
-122.666863	45.509358	24.44
-122.666863	45.509358	0
-122.667905	45.50853	24.03157894736842
-122.667905	45.50853	0
-122.669118	45.507773	23.887417218543046
-122.669118	45.507773	0
-122.67038	45.50699	25.06
-122.67038	45.50699	0
-122.671578	45.506152	0
-122.671578	45.506152	24.210526315789473
-122.67293	45.505442	25.8
-122.67293	45.505442	0
-122.67465	45.50535	25.8
-122.67465	45.50535	0
-122.676328	45.505472	0
-122.676328	45.505472	25.28
-122.67798	45.505563	24.74736842105263
-122.67798	45.505563	23.86
-122.679592	45.50568	22.81560283687943
-122.679592	45.50568	0
-122.68111	45.506037	23.44
-122.68111	45.506037	0
-122.682427	45.506683	0
-122.682427	45.506683	25.105263157894736
-122.683592	45.507457	0
-122.683592	45.507457	0
-122.684715	45.508202	0
-122.684715	45.508202	25.06
-122.68581	45.508935	23.627450980392158
-122.68581	45.508935	24.55135135135135
-122.68687	45.509725	0
-122.68687	45.509725	23.627450980392158
-122.68782	45.510655	0
-122.68782	45.510655	24.8
-122.688528	45.511685	23.3
-122.688528	45.511685	24.8
-122.68885	45.512737	0
-122.68885	45.512737	23.86
-122.689015	45.513748	0
-122.689015	45.513748	23.64
-122.689797	45.514613	23.44
-122.689797	45.514613	0
-122.691133	45.515102	20.2
-122.691133	45.515102	0
-122.692715	45.515363	24.8
-122.692715	45.515363	20.2
-122.69428	45.515647	24.8
-122.69428	45.515647	0
-122.696138	45.515945	23.627450980392158
-122.696138	45.515945	0
-122.69767	45.516145	21.74
-122.69767	45.516145	23.627450980392158
-122.698888	45.51607	22.9
-122.698888	45.51607	0
-122.700113	45.515462	23.3
-122.700113	45.515462	0
-122.700965	45.514627	22.4
-122.700965	45.514627	22.9
-122.701768	45.51378	23.64
-122.701768	45.51378	0
-122.702693	45.513005	20.904761904761905
-122.702693	45.513005	22.4
-122.703835	45.512423	0
-122.703835	45.512423	0
-122.70524	45.511825	20.6
-122.70524	45.511825	23.887417218543046
-122.706315	45.511278	0
-122.706315	45.511278	20.6
-122.70721	45.510615	20
-122.70721	45.510615	20.904761904761905
-122.70787	45.509835	21.74
-122.70787	45.509835	0
-122.708405	45.509003	0
-122.708405	45.509003	20
-122.70898	45.508183	22.81560283687943
-122.70898	45.508183	0
-122.709823	45.507497	21.548076923076923
-122.709823	45.507497	0
-122.710962	45.507102	0
-122.710962	45.507102	20.975
-122.712172	45.506908	23.46315789473684
-122.712172	45.506908	0
-122.713352	45.506743	21.828835774865073
-122.713352	45.506743	19.8
-122.714587	45.506598	0
-122.714587	45.506598	23.30909090909091
-122.71592	45.50661	0
-122.71592	45.50661	19.8
-122.717275	45.506857	25.08421052631579
-122.717275	45.506857	0
-122.718657	45.507198	22.8
-122.718657	45.507198	0
-122.720067	45.507547	24.38
-122.720067	45.507547	22.8
-122.721493	45.50791	23.6
-122.721493	45.50791	20.975
-122.722825	45.508448	0
-122.722825	45.508448	0
-122.724097	45.50905	24
-122.724097	45.50905	23.6
-122.725487	45.50954	0
-122.725487	45.50954	24
-122.727053	45.509725	0
-122.727053	45.509725	25.52
-122.728645	45.509575	27.16
-122.728645	45.509575	0
-122.730197	45.509235	0
-122.730197	45.509235	23.30909090909091
-122.731755	45.508932	0
-122.731755	45.508932	26.5
-122.733347	45.508818	28.257142857142856
-122.733347	45.508818	0
-122.734967	45.508838	24.38
-122.734967	45.508838	0
-122.73665	45.508847	27.06
-122.73665	45.508847	0
-122.738313	45.508863	0
-122.738313	45.508863	27.436363636363637
-122.739958	45.508792	0
-122.739958	45.508792	23.46315789473684
-122.741618	45.508507	29.020689655172415
-122.741618	45.508507	0
-122.743297	45.508068	25.52
-122.743297	45.508068	28.2
-122.745018	45.507613	0
-122.745018	45.507613	28.2
-122.746767	45.507197	29.48
-122.746767	45.507197	25.08421052631579
-122.7485	45.506837	27
-122.7485	45.506837	26.5
-122.750208	45.506532	0
-122.750208	45.506532	27
-122.751922	45.506283	0
-122.751922	45.506283	30.036363636363635
-122.753667	45.506075	28.8
-122.753667	45.506075	27.06
-122.757343	45.505805	30.74
-122.757343	45.505805	27.436363636363637
-122.758562	45.505775	0
-122.758562	45.505775	28.8
-122.758688	45.505775	0
-122.758688	45.505775	0
-122.758813	45.505778	30.8
-122.758813	45.505778	27.16
-122.758813	45.505778	0
-122.758813	45.505778	30.8
-122.767285	45.506158	0
-122.767285	45.506158	29.302083333333332
-122.769305	45.506418	0
-122.769305	45.506418	0
-122.771308	45.50675	0
-122.771308	45.50675	28.257142857142856
-122.773263	45.507142	30.036363636363635
-122.773263	45.507142	28.9
-122.775173	45.507567	0
-122.775173	45.507567	28.322916666666668
		30.74
		0
-122.776058	45.508128	28.3
-122.776058	45.508128	0
-122.78054	45.5092	0
-122.78054	45.5092	28.8
-122.782203	45.509828	28.8
-122.782203	45.509828	0
-122.783837	45.51044	29.48
-122.783837	45.51044	0
-122.785458	45.511032	0
-122.785458	45.511032	28.607843137254903
-122.787063	45.51162	28.529411764705884
-122.787063	45.51162	0
-122.788675	45.512198	0
-122.788675	45.512198	24.278350515463917
-122.790297	45.512787	0
-122.790297	45.512787	28.9
-122.791923	45.51338	0
-122.791923	45.51338	0
-122.793555	45.513985	0
-122.793555	45.513985	29.020689655172415
-122.795193	45.514605	27.01923076923077
-122.795193	45.514605	28.3
-122.796845	45.515232	25.166666666666668
-122.796845	45.515232	0
		25.166666666666668
		26.058823529411764
		29.302083333333332
		0
		28.607843137254903
		22.745098039215687
-122.8018	45.517025	0
-122.8018	45.517025	28.529411764705884
		0
		16.30496453900709
-122.805047	45.518197	28.322916666666668
-122.805047	45.518197	24.833333333333332
-122.806782	45.518887	24.833333333333332
-122.806782	45.518887	25.2
-122.808257	45.519467	25.2
-122.808257	45.519467	0
-122.80971	45.520057	27.01923076923077
-122.80971	45.520057	10.76
-122.811143	45.520678	12.294736842105262
-122.811143	45.520678	0
-122.812538	45.521308	26.058823529411764
-122.812538	45.521308	16.2
-122.81329	45.521897	16.2
-122.81329	45.521897	0
-122.813725	45.522167	22.745098039215687
-122.813725	45.522167	6.6
-122.81393	45.522237	24.278350515463917
-122.81393	45.522237	0
-122.814007	45.52226	10.22
-122.814007	45.52226	0
-122.814397	45.522263	0
-122.814397	45.522263	14.755395683453237
-122.814575	45.521907	0
-122.814575	45.521907	9.6
-122.814683	45.52148	9.6
-122.814683	45.52148	13.52
-122.81473	45.521248	0
-122.81473	45.521248	10.76
-122.814743	45.521197	0
-122.814743	45.521197	4
-122.814757	45.521037	4
-122.814757	45.521037	11.2
-122.814772	45.520527	11.2
-122.814772	45.520527	21.081632653061224
-122.814813	45.519765	0
-122.814813	45.519765	6.6
-122.81503	45.518865	0
-122.81503	45.518865	20.53061224489796
-122.815508	45.517955	10.22
-122.815508	45.517955	0
-122.81604	45.517105	0
-122.81604	45.517105	17.408163265306122
-122.81647	45.516297	13.237442922374429
-122.81647	45.516297	0
-122.816768	45.515398	0
-122.816768	45.515398	13.52
-122.817225	45.51446	12.294736842105262
-122.817225	45.51446	29
-122.817832	45.513458	29
-122.817832	45.513458	14.42
-122.8185	45.512388	12.14090909090909
-122.8185	45.512388	0
-122.819248	45.511373	0
-122.819248	45.511373	21.081632653061224
-122.820065	45.51065	16.30496453900709
-122.820065	45.51065	12.94
-122.820638	45.510222	20.53061224489796
-122.820638	45.510222	0
-122.820935	45.510022	0
-122.820935	45.510022	14.04
-122.821132	45.509912	17.408163265306122
-122.821132	45.509912	0
-122.821547	45.509602	0
-122.821547	45.509602	15.08
-122.822082	45.509115	0
-122.822082	45.509115	14.56
-122.822617	45.508455	0
-122.822617	45.508455	13.96
-122.823088	45.507708	0
-122.823088	45.507708	14.42
-122.823572	45.506938	0
-122.823572	45.506938	13.74
-122.824078	45.506168	10.566666666666666
-122.824078	45.506168	0
-122.824543	45.505425	12.94
-122.824543	45.505425	0
-122.824952	45.504752	14.755395683453237
-122.824952	45.504752	15.34
-122.825295	45.50418	0
-122.825295	45.50418	14.04
-122.825603	45.503693	0
-122.825603	45.503693	0
-122.82594	45.503187	0
-122.82594	45.503187	15.08
-122.826387	45.502947	14.56
-122.826387	45.502947	20.06
-122.827237	45.503175	0
-122.827237	45.503175	13.96
-122.82812	45.503452	0
-122.82812	45.503452	19.42
-122.829243	45.503823	0
-122.829243	45.503823	13.74
-122.83055	45.504253	0
-122.83055	45.504253	9.788235294117648
-122.831982	45.504597	8.585185185185185
-122.831982	45.504597	0
-122.833353	45.504993	15.34
-122.833353	45.504993	0
-122.834723	45.505423	0
-122.834723	45.505423	7.444444444444445
-122.836203	45.50587	0
-122.836203	45.50587	7.764705882352941
-122.837722	45.50631	0
-122.837722	45.50631	4.427777777777778
-122.839062	45.506658	20.06
-122.839062	45.506658	0
-122.8399	45.506892	1.1333333333333333
-122.8399	45.506892	0
-122.84028	45.507013	0
-122.84028	45.507013	19.42
-122.840552	45.5071	10.1
-122.840552	45.5071	1.1333333333333333
-122.840943	45.5069	0
-122.840943	45.5069	9.788235294117648
-122.841158	45.50639	10.1
-122.841158	45.50639	7.184615384615385
-122.84166	45.505782	0
-122.84166	45.505782	13.237442922374429
-122.842465	45.505317	7
-122.842465	45.505317	0
-122.843243	45.505058	7.764705882352941
-122.843243	45.505058	0
-122.843772	45.504855	2.19
-122.843772	45.504855	0
-122.843908	45.504603	0
-122.843908	45.504603	12.14090909090909
-122.84393	45.504562	4.68
-122.84393	45.504562	7
-122.843937	45.504548	0
-122.843937	45.504548	10.566666666666666
-122.84392	45.504435	0
-122.84392	45.504435	0
-122.84408	45.504112	8.585185185185185
-122.84408	45.504112	0
-122.844307	45.503815	4.68
-122.844307	45.503815	0
-122.844558	45.503588	0
-122.844558	45.503588	7.444444444444445
-122.844735	45.50342	7.184615384615385
-122.844735	45.50342	0
-122.844785	45.50332	0
-122.844785	45.50332	4.427777777777778
-122.844822	45.50325	2.19
-122.844822	45.50325	0
(874 rows)
